,Company,Date,Employees
4,5,2012-07-05,1
5,6,2012-07-05,0
6,7,2012-07-05,1
7,8,2012-07-05,0
8,9,2012-07-05,0
9,10,2012-07-05,1
10,11,2012-07-05,0
11,12,2012-07-05,0
0,1,2012-07-06,-7
1,2,2012-07-06,-4
2,3,2012-07-06,-4
3,4,2012-07-06,-4
4,5,2012-07-06,-1
5,6,2012-07-06,-1
6,7,2012-07-06,-1
7,8,2012-07-06,-1
8,9,2012-07-06,0
9,10,2012-07-06,0
10,11,2012-07-06,0
11,12,2012-07-06,0
0,1,2012-07-07,0
1,2,2012-07-07,0
2,3,2012-07-07,0
3,4,2012-07-07,0
4,5,2012-07-07,0
5,6,2012-07-07,0
6,7,2012-07-07,0
7,8,2012-07-07,0
8,9,2012-07-07,0
9,10,2012-07-07,0
10,11,2012-07-07,0
11,12,2012-07-07,0
0,1,2012-07-08,0
1,2,2012-07-08,0
2,3,2012-07-08,0
3,4,2012-07-08,0
4,5,2012-07-08,0
5,6,2012-07-08,0
6,7,2012-07-08,0
7,8,2012-07-08,0
8,9,2012-07-08,0
9,10,2012-07-08,0
10,11,2012-07-08,0
11,12,2012-07-08,0
0,1,2012-07-09,34
1,2,2012-07-09,14
2,3,2012-07-09,10
3,4,2012-07-09,6
4,5,2012-07-09,9
5,6,2012-07-09,4
6,7,2012-07-09,2
7,8,2012-07-09,2
8,9,2012-07-09,4
9,10,2012-07-09,3
10,11,2012-07-09,0
11,12,2012-07-09,0
0,1,2012-07-10,2
1,2,2012-07-10,1
2,3,2012-07-10,1
3,4,2012-07-10,0
4,5,2012-07-10,0
5,6,2012-07-10,1
6,7,2012-07-10,2
7,8,2012-07-10,0
8,9,2012-07-10,0
9,10,2012-07-10,1
10,11,2012-07-10,0
11,12,2012-07-10,0
0,1,2012-07-11,0
1,2,2012-07-11,1
2,3,2012-07-11,1
3,4,2012-07-11,1
4,5,2012-07-11,0
5,6,2012-07-11,0
6,7,2012-07-11,0
7,8,2012-07-11,0
8,9,2012-07-11,0
9,10,2012-07-11,1
10,11,2012-07-11,0
11,12,2012-07-11,0
0,1,2012-07-12,0
1,2,2012-07-12,1
2,3,2012-07-12,0
3,4,2012-07-12,0
4,5,2012-07-12,0
5,6,2012-07-12,0
6,7,2012-07-12,1
7,8,2012-07-12,1
8,9,2012-07-12,0
9,10,2012-07-12,0
10,11,2012-07-12,0
11,12,2012-07-12,0
0,1,2012-07-13,-14
1,2,2012-07-13,-6
2,3,2012-07-13,-4
3,4,2012-07-13,-8
4,5,2012-07-13,-2
5,6,2012-07-13,-1
6,7,2012-07-13,-3
7,8,2012-07-13,-1
8,9,2012-07-13,-2
9,10,2012-07-13,-3
10,11,2012-07-13,0
11,12,2012-07-13,0
0,1,2012-07-14,0
1,2,2012-07-14,0
2,3,2012-07-14,0
3,4,2012-07-14,0
4,5,2012-07-14,0
5,6,2012-07-14,0
6,7,2012-07-14,0
7,8,2012-07-14,0
8,9,2012-07-14,0
9,10,2012-07-14,0
10,11,2012-07-14,0
11,12,2012-07-14,0
0,1,2012-07-15,0
1,2,2012-07-15,0
2,3,2012-07-15,0
3,4,2012-07-15,0
4,5,2012-07-15,0
5,6,2012-07-15,0
6,7,2012-07-15,0
7,8,2012-07-15,0
8,9,2012-07-15,0
9,10,2012-07-15,0
10,11,2012-07-15,0
11,12,2012-07-15,0
0,1,2012-07-16,23
1,2,2012-07-16,15
2,3,2012-07-16,8
3,4,2012-07-16,5
4,5,2012-07-16,2
5,6,2012-07-16,4
6,7,2012-07-16,3
7,8,2012-07-16,4
8,9,2012-07-16,5
9,10,2012-07-16,5
10,11,2012-07-16,0
11,12,2012-07-16,0
0,1,2012-07-17,1
1,2,2012-07-17,1
2,3,2012-07-17,1
3,4,2012-07-17,0
4,5,2012-07-17,1
5,6,2012-07-17,0
6,7,2012-07-17,0
7,8,2012-07-17,0
8,9,2012-07-17,0
9,10,2012-07-17,0
10,11,2012-07-17,0
11,12,2012-07-17,0
0,1,2012-07-18,0
1,2,2012-07-18,0
2,3,2012-07-18,0
3,4,2012-07-18,1
4,5,2012-07-18,0
5,6,2012-07-18,0
6,7,2012-07-18,0
7,8,2012-07-18,0
8,9,2012-07-18,0
9,10,2012-07-18,0
10,11,2012-07-18,0
11,12,2012-07-18,0
0,1,2012-07-19,0
1,2,2012-07-19,0
2,3,2012-07-19,0
3,4,2012-07-19,1
4,5,2012-07-19,-1
5,6,2012-07-19,0
6,7,2012-07-19,0
7,8,2012-07-19,0
8,9,2012-07-19,0
9,10,2012-07-19,0
10,11,2012-07-19,0
11,12,2012-07-19,0
0,1,2012-07-20,-13
1,2,2012-07-20,-10
2,3,2012-07-20,-4
3,4,2012-07-20,-2
4,5,2012-07-20,-3
5,6,2012-07-20,0
6,7,2012-07-20,0
7,8,2012-07-20,-1
8,9,2012-07-20,-2
9,10,2012-07-20,-1
10,11,2012-07-20,0
11,12,2012-07-20,0
0,1,2012-07-21,0
1,2,2012-07-21,0
2,3,2012-07-21,0
3,4,2012-07-21,0
4,5,2012-07-21,0
5,6,2012-07-21,0
6,7,2012-07-21,0
7,8,2012-07-21,0
8,9,2012-07-21,0
9,10,2012-07-21,0
10,11,2012-07-21,0
11,12,2012-07-21,0
0,1,2012-07-22,0
1,2,2012-07-22,0
2,3,2012-07-22,0
3,4,2012-07-22,0
4,5,2012-07-22,0
5,6,2012-07-22,0
6,7,2012-07-22,0
7,8,2012-07-22,0
8,9,2012-07-22,0
9,10,2012-07-22,0
10,11,2012-07-22,0
11,12,2012-07-22,0
0,1,2012-07-23,27
1,2,2012-07-23,24
2,3,2012-07-23,6
3,4,2012-07-23,5
4,5,2012-07-23,6
5,6,2012-07-23,2
6,7,2012-07-23,3
7,8,2012-07-23,2
8,9,2012-07-23,0
9,10,2012-07-23,3
10,11,2012-07-23,0
11,12,2012-07-23,0
0,1,2012-07-24,3
1,2,2012-07-24,1
2,3,2012-07-24,1
3,4,2012-07-24,0
4,5,2012-07-24,0
5,6,2012-07-24,1
6,7,2012-07-24,3
7,8,2012-07-24,0
8,9,2012-07-24,0
9,10,2012-07-24,0
10,11,2012-07-24,0
11,12,2012-07-24,0
0,1,2012-07-25,0
1,2,2012-07-25,2
2,3,2012-07-25,0
3,4,2012-07-25,0
4,5,2012-07-25,0
5,6,2012-07-25,-1
6,7,2012-07-25,1
7,8,2012-07-25,1
8,9,2012-07-25,1
9,10,2012-07-25,0
10,11,2012-07-25,0
11,12,2012-07-25,0
0,1,2012-07-26,2
1,2,2012-07-26,0
2,3,2012-07-26,0
3,4,2012-07-26,0
4,5,2012-07-26,0
5,6,2012-07-26,0
6,7,2012-07-26,0
7,8,2012-07-26,0
8,9,2012-07-26,0
9,10,2012-07-26,0
10,11,2012-07-26,0
11,12,2012-07-26,0
0,1,2012-07-27,-14
1,2,2012-07-27,-4
2,3,2012-07-27,-6
3,4,2012-07-27,-1
4,5,2012-07-27,-5
5,6,2012-07-27,-3
6,7,2012-07-27,0
7,8,2012-07-27,-1
8,9,2012-07-27,-1
9,10,2012-07-27,-1
10,11,2012-07-27,0
11,12,2012-07-27,0
0,1,2012-07-28,0
1,2,2012-07-28,0
2,3,2012-07-28,0
3,4,2012-07-28,0
4,5,2012-07-28,0
5,6,2012-07-28,0
6,7,2012-07-28,0
7,8,2012-07-28,0
8,9,2012-07-28,0
9,10,2012-07-28,0
10,11,2012-07-28,0
11,12,2012-07-28,0
0,1,2012-07-29,0
1,2,2012-07-29,0
2,3,2012-07-29,0
3,4,2012-07-29,0
4,5,2012-07-29,0
5,6,2012-07-29,0
6,7,2012-07-29,0
7,8,2012-07-29,0
8,9,2012-07-29,0
9,10,2012-07-29,0
10,11,2012-07-29,0
11,12,2012-07-29,0
0,1,2012-07-30,29
1,2,2012-07-30,16
2,3,2012-07-30,7
3,4,2012-07-30,9
4,5,2012-07-30,3
5,6,2012-07-30,3
6,7,2012-07-30,6
7,8,2012-07-30,4
8,9,2012-07-30,3
9,10,2012-07-30,2
10,11,2012-07-30,0
11,12,2012-07-30,0
0,1,2012-07-31,3
1,2,2012-07-31,3
2,3,2012-07-31,2
3,4,2012-07-31,0
4,5,2012-07-31,2
5,6,2012-07-31,-1
6,7,2012-07-31,1
7,8,2012-07-31,0
8,9,2012-07-31,1
9,10,2012-07-31,1
10,11,2012-07-31,0
11,12,2012-07-31,0
0,1,2012-08-01,3
1,2,2012-08-01,0
2,3,2012-08-01,1
3,4,2012-08-01,1
4,5,2012-08-01,0
5,6,2012-08-01,0
6,7,2012-08-01,0
7,8,2012-08-01,0
8,9,2012-08-01,0
9,10,2012-08-01,0
10,11,2012-08-01,0
11,12,2012-08-01,0
0,1,2012-08-02,1
1,2,2012-08-02,1
2,3,2012-08-02,0
3,4,2012-08-02,0
4,5,2012-08-02,0
5,6,2012-08-02,0
6,7,2012-08-02,0
7,8,2012-08-02,0
8,9,2012-08-02,0
9,10,2012-08-02,0
10,11,2012-08-02,0
11,12,2012-08-02,0
0,1,2012-08-03,-14
1,2,2012-08-03,-5
2,3,2012-08-03,-4
3,4,2012-08-03,-2
4,5,2012-08-03,-2
5,6,2012-08-03,-3
6,7,2012-08-03,-3
7,8,2012-08-03,-1
8,9,2012-08-03,-1
9,10,2012-08-03,0
10,11,2012-08-03,0
11,12,2012-08-03,0
0,1,2012-08-04,0
1,2,2012-08-04,0
2,3,2012-08-04,0
3,4,2012-08-04,0
4,5,2012-08-04,0
5,6,2012-08-04,0
6,7,2012-08-04,0
7,8,2012-08-04,0
8,9,2012-08-04,0
9,10,2012-08-04,0
10,11,2012-08-04,0
11,12,2012-08-04,0
0,1,2012-08-05,0
1,2,2012-08-05,0
2,3,2012-08-05,0
3,4,2012-08-05,0
4,5,2012-08-05,0
5,6,2012-08-05,0
6,7,2012-08-05,0
7,8,2012-08-05,0
8,9,2012-08-05,0
9,10,2012-08-05,0
10,11,2012-08-05,0
11,12,2012-08-05,0
0,1,2012-08-06,27
1,2,2012-08-06,12
2,3,2012-08-06,13
3,4,2012-08-06,6
4,5,2012-08-06,7
5,6,2012-08-06,1
6,7,2012-08-06,4
7,8,2012-08-06,3
8,9,2012-08-06,5
9,10,2012-08-06,5
10,11,2012-08-06,0
11,12,2012-08-06,0
0,1,2012-08-07,2
1,2,2012-08-07,1
2,3,2012-08-07,0
3,4,2012-08-07,1
4,5,2012-08-07,1
5,6,2012-08-07,2
6,7,2012-08-07,1
7,8,2012-08-07,0
8,9,2012-08-07,0
9,10,2012-08-07,1
10,11,2012-08-07,0
11,12,2012-08-07,0
0,1,2012-08-08,0
1,2,2012-08-08,0
2,3,2012-08-08,0
3,4,2012-08-08,1
4,5,2012-08-08,0
5,6,2012-08-08,0
6,7,2012-08-08,0
7,8,2012-08-08,1
8,9,2012-08-08,0
9,10,2012-08-08,0
10,11,2012-08-08,0
11,12,2012-08-08,0
0,1,2012-08-09,4
1,2,2012-08-09,0
2,3,2012-08-09,0
3,4,2012-08-09,0
4,5,2012-08-09,-1
5,6,2012-08-09,0
6,7,2012-08-09,0
7,8,2012-08-09,0
8,9,2012-08-09,0
9,10,2012-08-09,0
10,11,2012-08-09,0
11,12,2012-08-09,0
0,1,2012-08-10,-7
1,2,2012-08-10,-6
2,3,2012-08-10,-9
3,4,2012-08-10,-7
4,5,2012-08-10,-4
5,6,2012-08-10,-1
6,7,2012-08-10,0
7,8,2012-08-10,0
8,9,2012-08-10,0
9,10,2012-08-10,-3
10,11,2012-08-10,0
11,12,2012-08-10,0
0,1,2012-08-11,0
1,2,2012-08-11,0
2,3,2012-08-11,0
3,4,2012-08-11,0
4,5,2012-08-11,0
5,6,2012-08-11,0
6,7,2012-08-11,0
7,8,2012-08-11,0
8,9,2012-08-11,0
9,10,2012-08-11,0
10,11,2012-08-11,0
11,12,2012-08-11,0
0,1,2012-08-12,0
1,2,2012-08-12,0
2,3,2012-08-12,0
3,4,2012-08-12,0
4,5,2012-08-12,0
5,6,2012-08-12,0
6,7,2012-08-12,0
7,8,2012-08-12,0
8,9,2012-08-12,0
9,10,2012-08-12,0
10,11,2012-08-12,0
11,12,2012-08-12,0
0,1,2012-08-13,35
1,2,2012-08-13,18
2,3,2012-08-13,4
3,4,2012-08-13,6
4,5,2012-08-13,3
5,6,2012-08-13,3
6,7,2012-08-13,6
7,8,2012-08-13,0
8,9,2012-08-13,3
9,10,2012-08-13,2
10,11,2012-08-13,1
11,12,2012-08-13,0
0,1,2012-08-14,8
1,2,2012-08-14,0
2,3,2012-08-14,1
3,4,2012-08-14,0
4,5,2012-08-14,1
5,6,2012-08-14,0
6,7,2012-08-14,1
7,8,2012-08-14,0
8,9,2012-08-14,0
9,10,2012-08-14,1
10,11,2012-08-14,0
11,12,2012-08-14,0
0,1,2012-08-15,1
1,2,2012-08-15,1
2,3,2012-08-15,0
3,4,2012-08-15,0
4,5,2012-08-15,0
5,6,2012-08-15,1
6,7,2012-08-15,0
7,8,2012-08-15,0
8,9,2012-08-15,0
9,10,2012-08-15,0
10,11,2012-08-15,0
11,12,2012-08-15,0
0,1,2012-08-16,0
1,2,2012-08-16,0
2,3,2012-08-16,-1
3,4,2012-08-16,1
4,5,2012-08-16,0
5,6,2012-08-16,0
6,7,2012-08-16,0
7,8,2012-08-16,0
8,9,2012-08-16,0
9,10,2012-08-16,0
10,11,2012-08-16,0
11,12,2012-08-16,0
0,1,2012-08-17,-14
1,2,2012-08-17,-7
2,3,2012-08-17,-5
3,4,2012-08-17,-3
4,5,2012-08-17,-2
5,6,2012-08-17,0
6,7,2012-08-17,0
7,8,2012-08-17,0
8,9,2012-08-17,0
9,10,2012-08-17,-3
10,11,2012-08-17,0
11,12,2012-08-17,0
0,1,2012-08-18,0
1,2,2012-08-18,0
2,3,2012-08-18,0
3,4,2012-08-18,0
4,5,2012-08-18,0
5,6,2012-08-18,0
6,7,2012-08-18,0
7,8,2012-08-18,0
8,9,2012-08-18,0
9,10,2012-08-18,0
10,11,2012-08-18,0
11,12,2012-08-18,0
0,1,2012-08-19,0
1,2,2012-08-19,0
2,3,2012-08-19,0
3,4,2012-08-19,0
4,5,2012-08-19,0
5,6,2012-08-19,0
6,7,2012-08-19,0
7,8,2012-08-19,0
8,9,2012-08-19,0
9,10,2012-08-19,0
10,11,2012-08-19,0
11,12,2012-08-19,0
0,1,2012-08-20,21
1,2,2012-08-20,17
2,3,2012-08-20,9
3,4,2012-08-20,6
4,5,2012-08-20,5
5,6,2012-08-20,0
6,7,2012-08-20,1
7,8,2012-08-20,4
8,9,2012-08-20,2
9,10,2012-08-20,3
10,11,2012-08-20,0
11,12,2012-08-20,0
0,1,2012-08-21,4
1,2,2012-08-21,0
2,3,2012-08-21,4
3,4,2012-08-21,0
4,5,2012-08-21,0
5,6,2012-08-21,2
6,7,2012-08-21,0
7,8,2012-08-21,0
8,9,2012-08-21,0
9,10,2012-08-21,0
10,11,2012-08-21,0
11,12,2012-08-21,0
0,1,2012-08-22,1
1,2,2012-08-22,2
2,3,2012-08-22,1
3,4,2012-08-22,1
4,5,2012-08-22,1
5,6,2012-08-22,0
6,7,2012-08-22,1
7,8,2012-08-22,1
8,9,2012-08-22,1
9,10,2012-08-22,0
10,11,2012-08-22,0
11,12,2012-08-22,0
0,1,2012-08-23,1
1,2,2012-08-23,3
2,3,2012-08-23,0
3,4,2012-08-23,0
4,5,2012-08-23,0
5,6,2012-08-23,0
6,7,2012-08-23,0
7,8,2012-08-23,0
8,9,2012-08-23,-1
9,10,2012-08-23,0
10,11,2012-08-23,0
11,12,2012-08-23,0
0,1,2012-08-24,-4
1,2,2012-08-24,-12
2,3,2012-08-24,-2
3,4,2012-08-24,-3
4,5,2012-08-24,-1
5,6,2012-08-24,-2
6,7,2012-08-24,-1
7,8,2012-08-24,-1
8,9,2012-08-24,0
9,10,2012-08-24,-3
10,11,2012-08-24,0
11,12,2012-08-24,0
0,1,2012-08-25,0
1,2,2012-08-25,0
2,3,2012-08-25,0
3,4,2012-08-25,0
4,5,2012-08-25,0
5,6,2012-08-25,0
6,7,2012-08-25,0
7,8,2012-08-25,0
8,9,2012-08-25,0
9,10,2012-08-25,0
10,11,2012-08-25,0
11,12,2012-08-25,0
0,1,2012-08-26,0
1,2,2012-08-26,0
2,3,2012-08-26,0
3,4,2012-08-26,0
4,5,2012-08-26,0
5,6,2012-08-26,0
6,7,2012-08-26,0
7,8,2012-08-26,0
8,9,2012-08-26,0
9,10,2012-08-26,0
10,11,2012-08-26,0
11,12,2012-08-26,0
0,1,2012-08-27,23
1,2,2012-08-27,14
2,3,2012-08-27,9
3,4,2012-08-27,8
4,5,2012-08-27,6
5,6,2012-08-27,3
6,7,2012-08-27,6
7,8,2012-08-27,2
8,9,2012-08-27,2
9,10,2012-08-27,3
10,11,2012-08-27,0
11,12,2012-08-27,0
0,1,2012-08-28,3
1,2,2012-08-28,0
2,3,2012-08-28,0
3,4,2012-08-28,0
4,5,2012-08-28,0
5,6,2012-08-28,1
6,7,2012-08-28,0
7,8,2012-08-28,2
8,9,2012-08-28,1
9,10,2012-08-28,0
10,11,2012-08-28,0
11,12,2012-08-28,0
0,1,2012-08-29,2
1,2,2012-08-29,2
2,3,2012-08-29,-1
3,4,2012-08-29,0
4,5,2012-08-29,0
5,6,2012-08-29,1
6,7,2012-08-29,1
7,8,2012-08-29,0
8,9,2012-08-29,0
9,10,2012-08-29,0
10,11,2012-08-29,0
11,12,2012-08-29,0
0,1,2012-08-30,-1
1,2,2012-08-30,2
2,3,2012-08-30,0
3,4,2012-08-30,0
4,5,2012-08-30,0
5,6,2012-08-30,1
6,7,2012-08-30,0
7,8,2012-08-30,0
8,9,2012-08-30,0
9,10,2012-08-30,0
10,11,2012-08-30,0
11,12,2012-08-30,0
0,1,2012-08-31,-16
1,2,2012-08-31,-3
2,3,2012-08-31,-2
3,4,2012-08-31,-2
4,5,2012-08-31,-5
5,6,2012-08-31,0
6,7,2012-08-31,0
7,8,2012-08-31,-3
8,9,2012-08-31,-4
9,10,2012-08-31,-1
10,11,2012-08-31,0
11,12,2012-08-31,0
0,1,2012-09-01,0
1,2,2012-09-01,0
2,3,2012-09-01,0
3,4,2012-09-01,0
4,5,2012-09-01,0
5,6,2012-09-01,0
6,7,2012-09-01,0
7,8,2012-09-01,0
8,9,2012-09-01,0
9,10,2012-09-01,0
10,11,2012-09-01,0
11,12,2012-09-01,0
0,1,2012-09-02,0
1,2,2012-09-02,0
2,3,2012-09-02,0
3,4,2012-09-02,0
4,5,2012-09-02,0
5,6,2012-09-02,0
6,7,2012-09-02,0
7,8,2012-09-02,0
8,9,2012-09-02,0
9,10,2012-09-02,0
10,11,2012-09-02,0
11,12,2012-09-02,0
0,1,2012-09-03,0
1,2,2012-09-03,0
2,3,2012-09-03,0
3,4,2012-09-03,0
4,5,2012-09-03,0
5,6,2012-09-03,0
6,7,2012-09-03,0
7,8,2012-09-03,0
8,9,2012-09-03,0
9,10,2012-09-03,0
10,11,2012-09-03,0
11,12,2012-09-03,0
0,1,2012-09-04,20
1,2,2012-09-04,13
2,3,2012-09-04,7
3,4,2012-09-04,7
4,5,2012-09-04,7
5,6,2012-09-04,6
6,7,2012-09-04,7
7,8,2012-09-04,7
8,9,2012-09-04,3
9,10,2012-09-04,1
10,11,2012-09-04,0
11,12,2012-09-04,0
0,1,2012-09-05,1
1,2,2012-09-05,0
2,3,2012-09-05,0
3,4,2012-09-05,0
4,5,2012-09-05,0
5,6,2012-09-05,2
6,7,2012-09-05,0
7,8,2012-09-05,0
8,9,2012-09-05,0
9,10,2012-09-05,0
10,11,2012-09-05,0
11,12,2012-09-05,0
0,1,2012-09-06,0
1,2,2012-09-06,0
2,3,2012-09-06,0
3,4,2012-09-06,0
4,5,2012-09-06,0
5,6,2012-09-06,0
6,7,2012-09-06,0
7,8,2012-09-06,0
8,9,2012-09-06,0
9,10,2012-09-06,0
10,11,2012-09-06,0
11,12,2012-09-06,0
0,1,2012-09-07,-12
1,2,2012-09-07,-9
2,3,2012-09-07,-4
3,4,2012-09-07,-4
4,5,2012-09-07,-3
5,6,2012-09-07,-1
6,7,2012-09-07,-1
7,8,2012-09-07,-2
8,9,2012-09-07,0
9,10,2012-09-07,-1
10,11,2012-09-07,0
11,12,2012-09-07,0
0,1,2012-09-08,0
1,2,2012-09-08,0
2,3,2012-09-08,0
3,4,2012-09-08,0
4,5,2012-09-08,0
5,6,2012-09-08,0
6,7,2012-09-08,0
7,8,2012-09-08,0
8,9,2012-09-08,0
9,10,2012-09-08,0
10,11,2012-09-08,0
11,12,2012-09-08,0
0,1,2012-09-09,0
1,2,2012-09-09,0
2,3,2012-09-09,0
3,4,2012-09-09,0
4,5,2012-09-09,0
5,6,2012-09-09,0
6,7,2012-09-09,0
7,8,2012-09-09,0
8,9,2012-09-09,0
9,10,2012-09-09,0
10,11,2012-09-09,0
11,12,2012-09-09,0
0,1,2012-09-10,30
1,2,2012-09-10,12
2,3,2012-09-10,3
3,4,2012-09-10,5
4,5,2012-09-10,6
5,6,2012-09-10,4
6,7,2012-09-10,4
7,8,2012-09-10,5
8,9,2012-09-10,4
9,10,2012-09-10,3
10,11,2012-09-10,0
11,12,2012-09-10,0
0,1,2012-09-11,5
1,2,2012-09-11,2
2,3,2012-09-11,0
3,4,2012-09-11,0
4,5,2012-09-11,0
5,6,2012-09-11,0
6,7,2012-09-11,1
7,8,2012-09-11,0
8,9,2012-09-11,0
9,10,2012-09-11,0
10,11,2012-09-11,0
11,12,2012-09-11,0
0,1,2012-09-12,2
1,2,2012-09-12,0
2,3,2012-09-12,0
3,4,2012-09-12,0
4,5,2012-09-12,1
5,6,2012-09-12,0
6,7,2012-09-12,0
7,8,2012-09-12,0
8,9,2012-09-12,0
9,10,2012-09-12,0
10,11,2012-09-12,0
11,12,2012-09-12,0
0,1,2012-09-13,1
1,2,2012-09-13,-2
2,3,2012-09-13,0
3,4,2012-09-13,1
4,5,2012-09-13,0
5,6,2012-09-13,0
6,7,2012-09-13,0
7,8,2012-09-13,0
8,9,2012-09-13,0
9,10,2012-09-13,0
10,11,2012-09-13,0
11,12,2012-09-13,0
0,1,2012-09-14,-17
1,2,2012-09-14,-4
2,3,2012-09-14,-3
3,4,2012-09-14,-3
4,5,2012-09-14,-1
5,6,2012-09-14,-2
6,7,2012-09-14,-2
7,8,2012-09-14,0
8,9,2012-09-14,-1
9,10,2012-09-14,-2
10,11,2012-09-14,0
11,12,2012-09-14,0
0,1,2012-09-15,0
1,2,2012-09-15,0
2,3,2012-09-15,0
3,4,2012-09-15,0
4,5,2012-09-15,0
5,6,2012-09-15,0
6,7,2012-09-15,0
7,8,2012-09-15,0
8,9,2012-09-15,0
9,10,2012-09-15,0
10,11,2012-09-15,0
11,12,2012-09-15,0
0,1,2012-09-16,0
1,2,2012-09-16,0
2,3,2012-09-16,0
3,4,2012-09-16,0
4,5,2012-09-16,0
5,6,2012-09-16,0
6,7,2012-09-16,0
7,8,2012-09-16,0
8,9,2012-09-16,0
9,10,2012-09-16,0
10,11,2012-09-16,0
11,12,2012-09-16,0
0,1,2012-09-17,25
1,2,2012-09-17,16
2,3,2012-09-17,7
3,4,2012-09-17,2
4,5,2012-09-17,8
5,6,2012-09-17,3
6,7,2012-09-17,4
7,8,2012-09-17,3
8,9,2012-09-17,3
9,10,2012-09-17,4
10,11,2012-09-17,0
11,12,2012-09-17,0
0,1,2012-09-18,2
1,2,2012-09-18,2
2,3,2012-09-18,1
3,4,2012-09-18,2
4,5,2012-09-18,1
5,6,2012-09-18,0
6,7,2012-09-18,0
7,8,2012-09-18,0
8,9,2012-09-18,0
9,10,2012-09-18,0
10,11,2012-09-18,0
11,12,2012-09-18,0
0,1,2012-09-19,-1
1,2,2012-09-19,1
2,3,2012-09-19,1
3,4,2012-09-19,1
4,5,2012-09-19,0
5,6,2012-09-19,0
6,7,2012-09-19,0
7,8,2012-09-19,0
8,9,2012-09-19,0
9,10,2012-09-19,1
10,11,2012-09-19,0
11,12,2012-09-19,0
0,1,2012-09-20,1
1,2,2012-09-20,1
2,3,2012-09-20,0
3,4,2012-09-20,-1
4,5,2012-09-20,1
5,6,2012-09-20,0
6,7,2012-09-20,0
7,8,2012-09-20,0
8,9,2012-09-20,0
9,10,2012-09-20,0
10,11,2012-09-20,0
11,12,2012-09-20,0
0,1,2012-09-21,-8
1,2,2012-09-21,-1
2,3,2012-09-21,-3
3,4,2012-09-21,-6
4,5,2012-09-21,-2
5,6,2012-09-21,-4
6,7,2012-09-21,-4
7,8,2012-09-21,-1
8,9,2012-09-21,0
9,10,2012-09-21,-1
10,11,2012-09-21,0
11,12,2012-09-21,0
0,1,2012-09-22,0
1,2,2012-09-22,0
2,3,2012-09-22,0
3,4,2012-09-22,0
4,5,2012-09-22,0
5,6,2012-09-22,0
6,7,2012-09-22,0
7,8,2012-09-22,0
8,9,2012-09-22,0
9,10,2012-09-22,0
10,11,2012-09-22,0
11,12,2012-09-22,0
0,1,2012-09-23,0
1,2,2012-09-23,0
2,3,2012-09-23,0
3,4,2012-09-23,0
4,5,2012-09-23,0
5,6,2012-09-23,0
6,7,2012-09-23,0
7,8,2012-09-23,0
8,9,2012-09-23,0
9,10,2012-09-23,0
10,11,2012-09-23,0
11,12,2012-09-23,0
0,1,2012-09-24,22
1,2,2012-09-24,10
2,3,2012-09-24,8
3,4,2012-09-24,2
4,5,2012-09-24,8
5,6,2012-09-24,5
6,7,2012-09-24,2
7,8,2012-09-24,4
8,9,2012-09-24,1
9,10,2012-09-24,1
10,11,2012-09-24,0
11,12,2012-09-24,0
0,1,2012-09-25,2
1,2,2012-09-25,2
2,3,2012-09-25,1
3,4,2012-09-25,1
4,5,2012-09-25,2
5,6,2012-09-25,1
6,7,2012-09-25,-1
7,8,2012-09-25,2
8,9,2012-09-25,0
9,10,2012-09-25,1
10,11,2012-09-25,0
11,12,2012-09-25,0
0,1,2012-09-26,1
1,2,2012-09-26,2
2,3,2012-09-26,0
3,4,2012-09-26,0
4,5,2012-09-26,0
5,6,2012-09-26,1
6,7,2012-09-26,0
7,8,2012-09-26,0
8,9,2012-09-26,0
9,10,2012-09-26,0
10,11,2012-09-26,0
11,12,2012-09-26,0
0,1,2012-09-27,1
1,2,2012-09-27,0
2,3,2012-09-27,0
3,4,2012-09-27,0
4,5,2012-09-27,0
5,6,2012-09-27,1
6,7,2012-09-27,1
7,8,2012-09-27,-1
8,9,2012-09-27,1
9,10,2012-09-27,0
10,11,2012-09-27,0
11,12,2012-09-27,0
0,1,2012-09-28,-15
1,2,2012-09-28,-7
2,3,2012-09-28,-4
3,4,2012-09-28,-3
4,5,2012-09-28,0
5,6,2012-09-28,-4
6,7,2012-09-28,-1
7,8,2012-09-28,-1
8,9,2012-09-28,-1
9,10,2012-09-28,0
10,11,2012-09-28,0
11,12,2012-09-28,0
0,1,2012-09-29,0
1,2,2012-09-29,0
2,3,2012-09-29,0
3,4,2012-09-29,0
4,5,2012-09-29,0
5,6,2012-09-29,0
6,7,2012-09-29,0
7,8,2012-09-29,0
8,9,2012-09-29,0
9,10,2012-09-29,0
10,11,2012-09-29,0
11,12,2012-09-29,0
0,1,2012-09-30,0
1,2,2012-09-30,0
2,3,2012-09-30,0
3,4,2012-09-30,0
4,5,2012-09-30,0
5,6,2012-09-30,0
6,7,2012-09-30,0
7,8,2012-09-30,0
8,9,2012-09-30,0
9,10,2012-09-30,0
10,11,2012-09-30,0
11,12,2012-09-30,0
0,1,2012-10-01,30
1,2,2012-10-01,6
2,3,2012-10-01,7
3,4,2012-10-01,4
4,5,2012-10-01,9
5,6,2012-10-01,4
6,7,2012-10-01,5
7,8,2012-10-01,1
8,9,2012-10-01,2
9,10,2012-10-01,4
10,11,2012-10-01,0
11,12,2012-10-01,0
0,1,2012-10-02,1
1,2,2012-10-02,2
